gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ENSG00000140400,MAN2C1,22.2740296163008,0.1507382537532171,0.08202384577427482,2.946694289708226,0.003211905716775251,0.03589387419571517,True
ENSG00000106624,AEBP1,25.94485625991921,0.15138365919141883,0.08231208181125961,2.9485045051433483,0.00319315485457543,0.03589387419571517,True
ENSG00000156482,RPL30,42.92350575039824,0.1029743947112389,0.05159970609223919,2.9434245216234722,0.0032460296486784184,0.03608919117094775,True
ENSG00000143149,ALDH9A1,21.99016196610821,-0.1378664747498205,0.07499655481267477,-2.9396078131793932,0.0032862791766728656,0.036254829460810885,True
ENSG00000161649,CD300LG,27.95577337848621,0.12575898248055162,0.06639741698651942,2.9388454209976054,0.003294373341226819,0.036254829460810885,True
ENSG00000163682,RPL9,53.66292352017872,0.09896756321594052,0.049642091041779336,2.930929210189092,0.0033794978238346238,0.03700379435390639,True
ENSG00000138760,SCARB2,28.878162834392853,-0.12162472665073033,0.06532951407588608,-2.9265337013595993,0.0034276236690507387,0.03734215132915579,True
ENSG00000134294,SLC38A2,15.796719679211689,-0.16015804033137254,0.0916886698871073,-2.922904289371337,0.0034678309509072977,0.03759128750783511,True
ENSG00000162244,RPL29,42.536918855136285,0.10190756446373286,0.05204468429275184,2.9184297792609395,0.003517991012224741,0.037945296092055915,True
ENSG00000112306,RPS12,44.139824149287584,0.09994895885159298,0.051003668754185105,2.9131709075389387,0.0035777872802760366,0.03839922189920024,True
ENSG00000167772,ANGPTL4,23.85353786102987,0.1383939262864598,0.07708397643698486,2.909768330027133,0.003616967542238662,0.03844816462210622,True
ENSG00000062282,DGAT2,76.42558950011589,-0.1415295568516987,0.08024243738338212,-2.9095679108140704,0.0036192874689901233,0.03844816462210622,True
ENSG00000196715,VKORC1L1,26.899401714464663,-0.13004732285089002,0.07226415796739319,-2.908166203210056,0.0036355506215552465,0.03844816462210622,True
ENSG00000130787,HIP1R,9.693553916345683,0.19402741194600046,0.11502400962522898,2.906555430102475,0.0036543214789342008,0.03845907265208421,True
ENSG00000181163,NPM1,22.87715816935042,0.13099102466041002,0.07264115159385852,2.9017769002200406,0.0037105269097081174,0.03886194367269178,True
ENSG00000196878,LAMB3,10.795901063251183,-0.1831491873030969,0.11162617378841481,-2.8963981728577424,0.003774731221895013,0.03915606358405928,True
ENSG00000198363,ASPH,76.76605207322835,-0.10093651181944711,0.052762823397706195,-2.897335384300702,0.0037634718676932757,0.03915606358405928,True
ENSG00000171992,SYNPO,41.46821609952505,-0.12748613305224787,0.0725140142787453,-2.883647305177481,0.003930987479844408,0.040582765982393694,True
ENSG00000167615,LENG8,52.93527869474213,0.15110342429677248,0.08949145610439528,2.8802889522875277,0.003973108539902853,0.04082321950004448,True
ENSG00000136942,RPL35,25.547128987191936,0.12260193223416775,0.06917933333638648,2.871260820744755,0.004088380412372177,0.041809475160485284,True
ENSG00000051620,HEBP2,17.091802126502365,0.1448418165662204,0.08582424837764914,2.8670151222819626,0.004143632125806948,0.042175560792250995,True
ENSG00000131711,MAP1B,12.477979713784071,-0.1662234467592632,0.10448265750495474,-2.860044245443853,0.0042358190589178,0.04291240990529809,True
ENSG00000198759,EGFL6,28.785393252664438,-0.3296751065287529,0.24442104171945525,-2.8583107216129555,0.004259031145511724,0.04294688150450893,True
ENSG00000143933,CALM2,35.75390703072059,0.10587802550381306,0.05818942630839428,2.854316150152167,0.004312958711110378,0.04328932632262638,True
ENSG00000169203,NPIPB12,12.102830874518526,0.19122970573013723,0.1253757704278441,2.8473027590484756,0.004409140746348039,0.044050770221578564,True
ENSG00000148218,ALAD,17.819260902857028,-0.13754356536482615,0.08662678328627114,-2.826781628792305,0.004701837908164897,0.04675956231606191,True
ENSG00000072163,LIMS2,16.955140811607638,0.1484607316042618,0.0964449347034548,2.814838214955108,0.0048801795327578805,0.04831154898182231,True
ENSG00000105971,CAV2,37.78621186862494,-0.11148615575720687,0.06647523118225397,-2.8093401222845262,0.004964316928468642,0.048921086822363714,True
ENSG00000008988,RPS20,69.50513495466134,0.07840227157241507,0.04054756114993191,2.807429521662563,0.0049938606122474,0.048989546639603455,True
ENSG00000079337,RAPGEF3,26.02373193776971,0.1397592988769613,0.09075547995349467,2.8049723534142545,0.005032089573380943,0.04914220808599047,True
ENSG00000110700,RPS13,29.50230700861596,0.108733700992978,0.06397810905913066,2.8033569628173147,0.0050573659882109535,0.049167576064759404,True
ENSG00000124225,PMEPA1,30.410728141011916,-0.12907392126537523,0.08312828689993107,-2.799352514441016,0.005120520238614657,0.04946653303716308,True
ENSG00000151414,NEK7,17.546422000680597,-0.1340438364920897,0.08808400780793214,-2.7985193101209895,0.005133749969262773,0.04946653303716308,True
