gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ENSG00000166323,C11orf65,1.000074419632773,1.9603595510912143e-06,0.040986418928311175,0.0006888843554315784,0.9994503498520964,,False
ENSG00000166329,CCDC182,0.0,,,,,,False
ENSG00000166337,TAF10,6.886847363976662,-0.0028740192827806437,0.03927982293312995,-0.4787112611717979,0.6321440534184635,,False
ENSG00000166341,DCHS1,8.818628335978456,-0.0005155493858568633,0.038484252201134224,-0.0686845268345387,0.9452407349120805,,False
ENSG00000166342,NETO1,0.9204917552709321,-0.002012953450363811,0.041105811174957416,-0.7672034989868175,0.44296053287907367,,False
ENSG00000166343,MSS51,2.000148839265546,5.213641253609691e-06,0.04063479996055562,0.0009737142814858035,0.9992230885309367,,False
ENSG00000166348,USP54,2.7274215665382737,6.371677884593642e-06,0.040386292677424586,0.001129058720934587,0.9990991416697249,,False
ENSG00000166349,RAG1,1.7956033847200918,0.0005745064149358534,0.04072736136519629,0.15824959868408142,0.8742601220117003,,False
ENSG00000166351,POTED,0.0,,,,,,False
ENSG00000166352,IFTAP,2.11378520290191,0.0005736903893583734,0.040615575321323226,0.14601851529315857,0.8839067719956887,,False
ENSG00000166359,WDR88,1.000074419632773,1.9603595510912143e-06,0.040986418928311175,0.0006888843554315784,0.9994503498520964,,False
ENSG00000166363,OR10A5,0.0,,,,,,False
ENSG00000166368,OR2D2,0.0,,,,,,False
ENSG00000166377,ATP9B,3.409351377805615,0.0022606679256653526,0.04035330703802115,0.4575946808342229,0.6472436657132143,,False
ENSG00000166387,PPFIBP2,3.875223258898319,-0.005974712023541493,0.04112043924349874,-1.1210439306254736,0.2622691633145142,,False
ENSG00000166391,MOGAT2,1.056892601450955,0.00029028844158740194,0.040975782924869704,0.1033145106744684,0.9177133593942322,,False
ENSG00000166394,CYB5R2,2.0115124756291825,0.00028956608077954765,0.04063802210828482,0.07533220500503068,0.93995039838468,,False
ENSG00000166396,SERPINB7,0.45454545454545453,0.0005734438496824685,0.041231269819564806,0.28409972844654624,0.7763339550638007,,False
ENSG00000166398,GARRE1,7.239082881433001,0.0019163519488122178,0.03907395910393664,0.2751992040458498,0.7831631984479133,,False
ENSG00000166401,SERPINB8,2.4206778043528647,-0.001979974395004673,0.04059727616642522,-0.47290505253936177,0.6362809200894187,,False
ENSG00000166402,TUB,3.091057930174637,6.932518722707019e-06,0.04026317794019636,0.0011995413465352176,0.9990429047090822,,False
ENSG00000166405,RIC3,1.8296942938110008,0.0008582368543305199,0.0407338526960893,0.23472261434917407,0.814424034319266,,False
ENSG00000166407,LMO1,0.9205289650873186,0.0008650697697844303,0.04106322045371688,0.3304005394708445,0.741097333961497,,False
ENSG00000166411,IDH3A,7.33002918215848,-0.0046489831687478445,0.03953658721821195,-0.6576974062660017,0.5107325893644861,,False
ENSG00000166415,WDR72,0.6250372098163866,-0.001437063253332184,0.04113982920614564,-0.6641944971841993,0.5065658349829536,,False
ENSG00000166426,CRABP1,0.5227272727272727,-0.0017191145976341363,0.04118117825902171,-0.8560223039198221,0.3919854425605551,,False
ENSG00000166428,PLD4,1.2955289650873185,0.0005746037414114466,0.04090574142523131,0.18595427499295314,0.8524806190973931,,False
ENSG00000166432,ZMAT1,4.693553916345683,0.004206972358799776,0.04035687144373459,0.7292969296049876,0.4658200500371086,,False
ENSG00000166435,XRRA1,2.4774215665382737,0.0005722348624411092,0.040490918127264054,0.13493376698849724,0.8926642414881936,,False
ENSG00000166436,TRIM66,3.7729505316255914,-0.0039403587205515634,0.040506546535230295,-0.7572127500693543,0.4489224127659355,,False
ENSG00000166439,RNF169,2.7388596225346826,0.00020277976239592703,0.04038688036082107,0.06480985203153587,0.9483253971572169,,False
ENSG00000166444,DENND2B,3.8980249512583653,0.004822251830843918,0.04081691527888658,0.9076953646426268,0.36403919365728465,,False
ENSG00000166446,CDYL2,2.511549685445569,0.0008565730016667057,0.04049656491066776,0.20052978812793598,0.8410662635380486,,False
ENSG00000166448,TMEM130,1.000074419632773,1.9603595510912143e-06,0.040986418928311175,0.0006888843554315784,0.9994503498520964,,False
ENSG00000166450,PRTG,1.5342025385400684,0.0025840030365269426,0.04107926793302724,0.7659970166485296,0.443678077324717,,False
ENSG00000166451,CENPN,1.9092397483564554,-0.001136442851463163,0.040693668334600794,-0.3042525794659373,0.7609354696794576,,False
ENSG00000166452,AKIP1,2.59113234980741,0.0003042070099731536,0.04043797334098584,0.0011112510995656259,0.9991133500869656,,False
ENSG00000166454,ATMIN,6.534537426887547,-0.0007613516811670467,0.03916803490403773,-0.12168779031984886,0.9031462832842785,,False
ENSG00000166455,C16orf46,0.9546198741782277,6.965200434398533e-06,0.04100287052135952,0.0006735344429306503,0.9994625973074487,,False
ENSG00000166471,TMEM41B,3.238934042167456,0.0008526496541781078,0.040248130131692816,0.1768509953064674,0.859625431846397,,False
ENSG00000166477,LEO1,2.318367867263751,-0.001706210814356406,0.04060141438528234,-0.4141440111696216,0.678768642618518,,False
ENSG00000166478,ZNF143,2.6024959861710464,0.0019908085721166017,0.04059001139345659,0.4582276366662638,0.6467889065516317,,False
ENSG00000166479,TMX3,7.318888804693162,-0.015164751761219132,0.04607183206104717,-1.934852753346639,0.053008367392398385,,False
ENSG00000166483,WEE1,2.022876111992819,0.0005774977752056508,0.04064695240073722,0.14926429861199084,0.8813450852180847,,False
ENSG00000166484,MAPK7,3.000223258898319,6.633937113514157e-06,0.040293160786094843,0.0011918761190111862,0.9990490206714066,,False
ENSG00000166501,PRKCB,2.2388596225346826,-0.001415825569111443,0.04060166366618722,-0.3510042298921426,0.725585175061192,,False
ENSG00000166503,HDGFL3,4.557190279982047,0.002520093490347657,0.040013141793535316,0.44508991159263106,0.656254779096342,,False
ENSG00000166507,NDST2,4.000297678531092,0.0028387781604706534,0.040256479810661855,0.527841762098625,0.5976091686150066,,False
ENSG00000166508,MCM7,8.318702755611229,0.0026975045688881175,0.038860582020475806,0.366200273673815,0.7142156379901066,,False
ENSG00000166509,CLEC3A,0.9887107832691368,0.00028996596050924884,0.041000119752191984,0.10680134856189659,0.9149465775986497,,False
ENSG00000166510,CCDC68,2.3183306574473646,-0.0005641117432521218,0.040528884448563986,-0.1373682848534048,0.8907396983882511,,False
ENSG00000166523,CLEC4E,1.4660579301746373,-0.003159017125729044,0.04111195385100402,-0.9554378777496572,0.33935630675142436,,False
ENSG00000166526,ZNF3,3.477533195987433,0.0028268895250767832,0.040432552385700066,0.5660188055330955,0.5713809967460128,,False
ENSG00000166527,CLEC4D,0.7954917552709321,1.152104378948934e-06,0.04106055230827658,0.0006084318493894496,0.9995145416510234,,False
ENSG00000166529,ZSCAN21,2.0456033847200916,4.832438456433388e-06,0.04061926462618547,0.0009840866736325656,0.9992148125633494,,False
ENSG00000166535,A2ML1,0.9887107832691368,0.00028996596050924884,0.041000119752191984,0.1068013485618966,0.9149465775986497,,False
ENSG00000166546,BEAN1,1.9433306574473646,0.00028868546990520525,0.0406619493500938,0.07660131523340669,0.938940712624747,,False
ENSG00000166557,TMED3,3.329843133076547,0.00029792972972468926,0.04019087008439189,0.058963048262797114,0.9529815400951691,,False
ENSG00000166558,SLC38A8,0.11367357345275017,0.00030638342875128884,0.04347277189570047,0.12138901070567157,0.903382920699856,,False
ENSG00000166562,SEC11C,2.8297687134437735,0.001419922872987401,0.04043715074746129,0.3143630721423648,0.7532452996519262,,False
ENSG00000166569,CPLX4,0.17045454545454544,0.0002044780405274744,0.04173477980510314,0.08455267232080177,0.9326170262764277,,False
ENSG00000166573,GALR1,1.8865124756291827,-0.0011361678795146078,0.040701545998555966,-0.30602257649181064,0.7595874563179863,,False
ENSG00000166575,TMEM135,5.89817379052391,-0.01075557954839803,0.042968418535250935,-1.5974974293347743,0.11015487024757899,,False
ENSG00000166578,DRC10,1.000074419632773,1.9603595510912143e-06,0.040986418928311175,0.0006888843554315784,0.9994503498520964,,False
ENSG00000166579,NDEL1,7.19359112616207,-0.004650084694674297,0.039576354441490276,-0.6645971557335552,0.5063081889526813,,False
ENSG00000166582,CENPV,2.375148839265546,0.006063484644617036,0.04185983267029355,1.4347959275982647,0.15134525873619797,,False
ENSG00000166589,CDH16,0.045454545454545456,-4.315693773621234e-06,0.041402031572094704,0.00010833861851269056,0.9999135582891191,,False
ENSG00000166592,RRAD,2.0342397483564554,-0.000280716400588694,0.04062163146525676,-0.0729518950671362,0.9418443976294097,,False
ENSG00000166595,CIAO2B,4.363934042167457,0.0005666193726625156,0.03985906991558062,0.10223978265796901,0.9185663511900743,,False
ENSG00000166596,CFAP52,0.8750744196327731,-0.000861586069983133,0.041035217537255704,-0.33744731919972526,0.7357797186658863,,False
ENSG00000166603,MC4R,0.0,,,,,,False
ENSG00000166634,SERPINB12,0.022727272727272728,-4.94532694593426e-06,0.041471932359103174,7.542498281601962e-05,0.9999398195707694,,False
ENSG00000166664,CHRFAM7A,1.7842397483564554,0.0014282687311671014,0.040804678762542096,0.39542728537938043,0.6925275755846827,,False
ENSG00000166669,ATF7IP2,2.0342397483564554,-0.0002807164005887155,0.040621631465256686,-0.07295189506715291,0.9418443976293965,,False
ENSG00000166670,MMP10,0.011363636363636364,-0.00015154476348883358,0.03391015766702554,-0.021999960423875912,0.9824479871082143,,False
ENSG00000166676,TVP23A,1.5683306574473646,0.0028731720960126174,0.04112676235672176,0.8416573161464082,0.3999797968136325,,False
ENSG00000166681,BEX3,7.216355608705729,-0.0035925558588753735,0.03931257047297004,-0.5069383292252682,0.6121980907502602,,False
ENSG00000166682,TMPRSS5,1.7273843567218867,0.001718206971559364,0.04086192833465496,0.48194112450540194,0.6298477709161407,,False
ENSG00000166685,COG1,6.159463007254774,0.0055575929138408,0.04029544088477599,0.8484576614213765,0.39618314186093706,,False
ENSG00000166689,PLEKHA7,3.409314167989228,0.004552601565185309,0.040903145441619375,0.9135698152799461,0.36094293316040993,,False
ENSG00000166704,ZNF606,2.522950531625592,7.283458712517237e-06,0.04045620469364665,0.0010973230690212719,0.9991244630407234,,False
ENSG00000166707,ZCCHC18,1.1591653287236823,-0.0011463315393622317,0.04095185692247394,-0.39088801926442857,0.6958800100971103,,False
ENSG00000166716,ZNF592,6.784537426887547,0.001924699001695873,0.03921243520990502,0.2843345841448855,0.7761539850539272,,False
ENSG00000166734,GOLM2,8.864380559964093,0.0015996683184058805,0.03855253484683032,0.2136884506233274,0.8307900183911757,,False
ENSG00000166736,HTR3A,0.1591281189072956,-2.0657958206677557e-06,0.041318100886901646,0.00025910846127196596,0.999793261361491,,False
ENSG00000166743,ACSM1,0.965983510541864,-0.0008606964856477884,0.04100437381574013,-0.32120454493405787,0.7480553881340192,,False
ENSG00000166747,AP1G1,8.614268930514935,-0.010854683406403116,0.04197937999379949,-1.3574671455055654,0.1746328258563563,,False
ENSG00000166762,CATSPER2,2.4206778043528647,0.00199371421219778,0.04065429102812588,0.47505622131265723,0.6347469012475742,,False
ENSG00000166770,ZNF667-AS1,2.9888224127182963,-0.00027583422207880335,0.04029607908094716,-0.05978359761035897,0.9523279894191153,,False
ENSG00000166780,BMERB1,4.636624105078342,-0.001657190861725429,0.039827089687726094,-0.291802731535504,0.7704374566298328,,False
ENSG00000166788,SAAL1,2.000148839265546,5.213641253609691e-06,0.04063479996055562,0.0009737142814858035,0.9992230885309367,,False
ENSG00000166793,YPEL4,1.98878520290191,-0.00028125378720311983,0.04063725111714719,-0.07380942688795313,0.9411620259162305,,False
ENSG00000166796,LDHC,1.125074419632773,-0.0009298885063480125,0.04095345231207753,-0.2973504073881629,0.7661990013867527,,False
ENSG00000166797,CIAO2A,3.2277192450693657,0.002184059226111698,0.04040435639099479,0.4701834306679657,0.6382239710548049,,False
ENSG00000166800,LDHAL6A,0.9887107832691368,0.00028996596050924884,0.041000119752191984,0.1068013485618966,0.9149465775986497,,False
ENSG00000166801,FAM111A,5.875483727613025,-0.00246248785812695,0.03953092701345379,-0.38875758532717974,0.6974554795036374,,False
ENSG00000166803,PCLAF,1.3296942938110006,-0.0002829759071732025,0.04086746271937136,-0.09058755746760601,0.9278203189821018,,False
ENSG00000166813,KIF7,2.829731503627387,0.0036934137026080342,0.040860404567075154,0.8150865449648877,0.4150227728292293,,False
ENSG00000166816,LDHD,3.750223258898319,-0.002798805375534725,0.040272659174815054,-0.5420056807469394,0.5878145924782476,,False
ENSG00000166821,PEX11A,4.97757040580382,-0.003328118694242208,0.03997063911195748,-0.5638697976568814,0.5728427458967829,,False
ENSG00000166822,TMEM170A,2.6706778043528647,-0.0008625595265998014,0.040419645709820415,-0.19228836942857183,0.8475163282571824,,False
ENSG00000166823,MESP1,3.500148839265546,-0.002236131697206777,0.040267717373487014,-0.44888061263279266,0.6535177823836706,,False
ENSG00000166825,ANPEP,7.2393805599640935,-0.0017536411490568914,0.03904740502998114,-0.26994413218184776,0.7872032344552888,,False
ENSG00000166828,SCNN1G,0.931892601450955,-6.279523244433542e-06,0.041011022998184106,0.000665741233531781,0.999468815387513,,False
ENSG00000166831,RBPMS2,3.3638596225346826,-0.0005569032304927125,0.0401762429697644,-0.11359398229868985,0.9095596579031805,,False
ENSG00000166833,NAV2,2.375148839265546,0.0014284206517975171,0.0405961809090448,0.34287615126261933,0.7316916339347298,,False
ENSG00000166839,ANKDD1A,4.60257040580382,-0.003063568529467621,0.04004234726060322,-0.5372215317503444,0.5911145998762537,,False
ENSG00000166840,GLYATL1,0.5909835105418639,0.0005740026935342869,0.04117119870607158,0.2741716805226014,0.7839526902108392,,False
ENSG00000166845,C18orf54,2.000148839265546,5.213641253609691e-06,0.04063479996055562,0.0009737142814858035,0.9992230885309367,,False
ENSG00000166847,DCTN5,6.250446517796638,-0.0011098130579152694,0.03927522605409102,-0.16650931987169373,0.8677561493578477,,False
ENSG00000166848,TERF2IP,7.773248210156684,0.0005560599201282977,0.038794761799397906,0.07735129333678016,0.9383440869185672,,False
ENSG00000166851,PLK1,1.98878520290191,-0.00028125378720297243,0.04063725111714722,-0.07380942688793403,0.9411620259162458,,False
ENSG00000166855,CLPX,4.409388587622002,-0.002778382994236954,0.04005045523910964,-0.49985078314749337,0.6171801495310394,,False
ENSG00000166856,ACKR5,0.2727272727272727,-0.0011387391271283015,0.0411153219862069,-0.46435838637712745,0.6423909991481213,,False
ENSG00000166860,ZBTB39,2.0342397483564554,0.00028930624923515625,0.04063022813190367,0.07491487577054835,0.9402824406640786,,False
ENSG00000166862,CACNG2,0.7045826643618411,-0.0005745087122054961,0.04108579837177948,-0.2503138217561166,0.802344668423153,,False
ENSG00000166863,TAC3,0.4772727272727273,0.0034577765833638634,0.04180035316994239,1.6353105537956925,0.10198396227766841,,False
ENSG00000166866,MYO1A,0.931892601450955,-0.0005750243245207795,0.04100865599594689,-0.21785633307573876,0.8275410510769914,,False
ENSG00000166869,CHP2,0.9432562378145913,-0.0014383366110661663,0.04104535371014871,-0.5421228217071496,0.5877338980267315,,False
ENSG00000166881,NEMP1,3.136586895261955,-0.001963101575961347,0.040351809285543896,-0.47470930731306166,0.634994183086151,,False
ENSG00000166884,OR4D6,0.0,,,,,,False
ENSG00000166886,NAB2,3.3412067694401837,0.0016962433786503817,0.04029550975625518,0.34699722423265716,0.7285934041112363,,False
ENSG00000166889,PATL1,4.761735734527502,0.003629915056191573,0.0401747593546838,0.628698073054613,0.529546739892891,,False
ENSG00000166896,ATP23,2.8524959861710464,-0.0002770400355388785,0.040342792237876846,-0.061225582141833504,0.951179556343865,,False
ENSG00000166897,ELFN2,0.6591281189072956,-0.0005738992768354105,0.041100706357759136,-0.2587283619693314,0.7958448347853924,,False
ENSG00000166900,STX3,3.545752223985638,0.001670275103863636,0.04022403771133481,0.3368050063932158,0.7362638988070127,,False
ENSG00000166902,MRPL16,4.545752223985638,-0.0005324934561291414,0.03978755431037625,-0.09730346286115803,0.9224854060868312,,False
ENSG00000166908,PIP4K2C,3.011586895261955,0.0002891246562280423,0.04029548642352504,0.06193175680211099,0.9506171777591153,,False
ENSG00000166912,MTMR10,8.898471469055004,-0.0018308280546105152,0.038538843354233514,-0.24438602164153903,0.8069318667412521,,False
ENSG00000166917,MIR202HG,0.6136735734527502,4.826099706434597e-07,0.04112680311643524,0.000535481927381609,0.9995727472579717,,False
ENSG00000166920,COXFA4L3,1.1365124756291825,-0.0023514691033653143,0.04108301136063378,-0.7898063143874626,0.42964089084267953,,False
ENSG00000166922,SCG5,0.8750744196327731,-0.0008615860699831362,0.0410352175372557,-0.3374473191997248,0.7357797186658868,,False
ENSG00000166923,GREM1,1.4774215665382735,-0.0011336434268470292,0.04084178076849953,-0.345828902022836,0.7294713031368897,,False
ENSG00000166924,NYAP1,2.000074419632773,5.525486840312784e-06,0.040635020606106964,0.0009630607226053846,0.9992315888370993,,False
ENSG00000166925,TSC22D4,5.443553916345683,0.002498490345532178,0.03972009441938582,0.40736167572466636,0.683742370364275,,False
ENSG00000166926,MS4A6E,1.6252976785310922,0.0008576034408932624,0.04081031562020205,0.24848457446260236,0.8037595036881434,,False
ENSG00000166927,MS4A7,5.7968685184772335,0.01143056062304408,0.04403957047101403,1.7602257986976175,0.07836952939763449,,False
ENSG00000166928,MS4A14,2.3979877414419786,0.001993844016125414,0.04066311551620723,0.47716692508388237,0.6332432612681651,,False
ENSG00000166930,MS4A5,0.125,-0.00016626502463815425,0.04052392901921333,-0.0649558738630003,0.9482091335725922,,False
ENSG00000166938,DIS3L,5.250372098163865,-0.0005407898957467968,0.039563778065349116,-0.09025173098534135,0.928087176637771,,False
ENSG00000166946,CCNDBP1,8.29604990251673,0.002700653515563894,0.03886652594327577,0.36680099078753703,0.713767468535087,,False
ENSG00000166947,EPB42,2.1819670210837283,-0.0005630893204884276,0.04057545999497857,-0.14167366359801653,0.887337778481278,,False
ENSG00000166948,TGM6,0.0,,,,,,False
ENSG00000166949,SMAD3,8.364157301065775,-0.0010546537739297638,0.038634529933072655,-0.14333166899387859,0.886028245800501,,False
ENSG00000166959,MS4A8,0.011363636363636364,0.00013933150863207493,0.05873086203246643,0.022140944423873384,0.9823355255450126,,False
ENSG00000166960,CCDC178,2.1024215665382737,-0.0002827565960186478,0.04059838131571012,-0.07171171470599562,0.9428313331801449,,False
ENSG00000166961,MS4A15,0.0,,,,,,False
ENSG00000166963,MAP1A,3.386586895261955,-0.0028132513733256422,0.040395761766555224,-0.5709174557596932,0.5680555977489276,,False
ENSG00000166965,RCCD1,2.784314167989228,0.0008548268973796963,0.040402332052494175,0.19059647225738344,0.8488417542582624,,False
ENSG00000166971,AKTIP,5.432190279982047,-0.0010934922829256028,0.039527825733611764,-0.17903995807604317,0.8579063265686447,,False
ENSG00000166974,MAPRE2,4.523099370891138,0.0011222944233489692,0.039843567358489235,0.19947367673628025,0.8418922325024724,,False
ENSG00000166979,EVA1C,3.125223258898319,0.0014168985841774319,0.04033573947936298,0.2992205607121435,0.7647717623727213,,False
ENSG00000166984,TCP10L2,0.045454545454545456,-0.0002291014308748249,0.03618731100100347,-0.06678495548147852,0.946752900454035,,False
ENSG00000166986,MARS1,7.000632566878571,0.00493207109154021,0.039808537770217194,0.7163857319088779,0.4737532026297202,,False
ENSG00000166997,CNPY4,3.000223258898319,6.637395302795485e-06,0.040293055907681584,0.001191937212670295,0.9990489719257538,,False
ENSG00000167005,NUDT21,6.682339119247593,0.0021738670302570893,0.039278428708486766,0.3271184832593744,0.743578272567163,,False
ENSG00000167011,NAT16,0.32954545454545453,0.0008513706647334345,0.04134634843303334,0.37334229030781585,0.7088937049523218,,False
ENSG00000167014,TERB2,0.3295826643618411,0.0014206400033313844,0.04145206721572123,0.6207403077666843,0.5347705039345941,,False
ENSG00000167034,NKX3-1,1.056892601450955,0.0002902884415897987,0.04097578292486976,0.10331451067446668,0.9177133593942336,,False
ENSG00000167037,SGSM1,1.181892601450955,-0.000571137570351697,0.040921577161510146,-0.19319175164253213,0.8468087982905507,,False
ENSG00000167046,ENSG00000167046,0.9318553916345684,-0.0005750439872207573,0.04100867282691621,-0.21786376642375777,0.8275352592168255,,False
ENSG00000167065,DUSP18,2.000148839265546,5.213641253609691e-06,0.04063479996055562,0.0009737142814858035,0.9992230885309367,,False
ENSG00000167077,MEI1,1.4206033847200916,0.0008610969077837288,0.040881048003291086,0.2660311311109545,0.7902152334818102,,False
ENSG00000167080,B4GALNT2,2.8297687134437735,0.0014190669925028593,0.04043753003626607,0.31430778800485437,0.7532872837651028,,False
ENSG00000167081,PBX3,3.7844630072547742,0.001971733493252476,0.04018245026900305,0.38029731957566015,0.703724724994275,,False
ENSG00000167083,GNGT2,1.1933306574473643,0.0002908601309769609,0.040927462926521836,0.0972686490366024,0.9225130523597583,,False
ENSG00000167088,SNRPD1,3.0684050770801368,7.112349459045691e-06,0.040270392083637106,0.0012045877089118557,0.9990388782973627,,False
ENSG00000167094,TTC16,1.2046198741782277,-0.0017195900054124311,0.04098188565082708,-0.5752576654492014,0.5651170482065333,,False
ENSG00000167098,SUN5,0.0,,,,,,False
ENSG00000167100,SAMD14,1.4659835105418642,-0.0002825523782781973,0.040819876358298424,-0.08619808799507139,0.9313089506111634,,False
ENSG00000167103,PIP5KL1,1.3069298112673413,-0.0008550508226087137,0.04088657707367081,-0.27574213342464865,0.7827461318795781,,False
ENSG00000167104,BPIFB6,0.011363636363636364,0.00013933150863207493,0.05873086203246643,0.022140944423873384,0.9823355255450126,,False
ENSG00000167105,TMEM92,0.6932190279982048,0.0008655595985814483,0.04115448406768695,0.37985484258489033,0.7040531695985981,,False
ENSG00000167106,EEIG1,3.3979505316255914,0.0019776465690680813,0.04031422582022283,0.4011858650513209,0.6882832867293545,,False
ENSG00000167107,ACSF2,5.6596118465203205,0.011168489006539765,0.04358316039029403,1.6790934648660414,0.09313382967279303,,False
ENSG00000167112,TRUB2,3.4547687134437735,-0.0022421561956221248,0.040283109420772144,-0.45202662581937103,0.6512498012138797,,False
ENSG00000167113,COQ4,4.988934042167457,-0.0002827012847775,0.03964171111452358,-0.04559351143999232,0.9636342409166315,,False
ENSG00000167114,SLC27A4,3.2956778043528643,7.770430062930135e-06,0.04019499099855713,0.001245802613416247,0.9990059935860677,,False
ENSG00000167117,ANKRD40CL,0.9318553916345684,-0.0005750439872207152,0.04100867282691626,-0.21786376642375738,0.8275352592168259,,False
ENSG00000167118,URM1,5.977644825436593,-0.0010846434442224405,0.03935651227243189,-0.17045994673903397,0.8646484311968957,,False
ENSG00000167123,CERCAM,6.909463007254774,-0.0083931744911063,0.04116511634462291,-1.1932739229877516,0.23276211176727224,,False
ENSG00000167130,DOLPP1,2.0569670210837283,-0.0002800528002954351,0.04061387020487981,-0.0725314752051894,0.9421789578338968,,False
ENSG00000167131,DNAAF19,0.9773471469055004,1.9791776859475058e-06,0.04099506106614184,0.000680856366355914,0.9994567552591318,,False
ENSG00000167136,ENDOG,2.091057930174637,4.731277155291223e-06,0.04060371395734092,0.0009943462952717874,0.9992066265736491,,False
ENSG00000167139,TBC1D21,0.0,,,,,,False
ENSG00000167157,PRRX2,1.98878520290191,0.00028970019187767856,0.040645930135646116,0.07575146472720978,0.9396168306505559,,False
ENSG00000167165,UGT1A6,0.2841281189072956,-0.0014089343637920155,0.04111499693290239,-0.5883146237146022,0.556321131692582,,False
ENSG00000167173,C15orf39,4.057078650532888,-0.00026844805817587586,0.039942813151233096,-0.05089318507157753,0.9594106359993144,,False
ENSG00000167178,ISLR2,2.1706033847200916,0.003148738854142044,0.040963449946305,0.7875743647583321,0.4309457143911132,,False
ENSG00000167182,SP2,3.7956778043528643,0.0005676157745197411,0.04004554633756877,0.1094537420389143,0.9128426097664981,,False
ENSG00000167183,PRR15L,0.2727272727272727,0.0005515191824625448,0.04138221804859362,0.23130540548912132,0.8170775475724611,,False
ENSG00000167186,COQ7,3.000223258898319,6.637395302795485e-06,0.040293055907681584,0.001191937212670295,0.9990489719257538,,False
ENSG00000167194,C16orf92,0.045454545454545456,-0.00022910143087482492,0.03618731100100348,-0.06678495548147904,0.9467529004540347,,False
ENSG00000167195,GOLGA6C,0.09090909090909091,-0.00027943111460736853,0.03885548937321125,-0.10301839768256717,0.9179483694011783,,False
ENSG00000167196,FBXO22,3.261586895261955,-0.0014086961246639535,0.040255918430340744,-0.2903837818155933,0.7715226496746035,,False
ENSG00000167207,NOD2,1.7615124756291827,-0.0002810269033715639,0.040716643063837,-0.07849999825527446,0.9374303316120011,,False
ENSG00000167208,SNX20,2.000148839265546,5.213641253609691e-06,0.04063479996055562,0.0009737142814858035,0.9992230885309367,,False
ENSG00000167210,LOXHD1,2.000148839265546,5.213641253609691e-06,0.04063479996055562,0.0009737142814858035,0.9992230885309367,,False
ENSG00000167216,KATNAL2,2.466057930174637,-0.002552921818008224,0.04066264131859554,-0.6026170622512618,0.5467634670695921,,False
ENSG00000167220,HDHD2,3.9093885876220016,-0.0016707742625359412,0.04006440218276242,-0.3182917183680768,0.7502636657102665,,False
ENSG00000167232,ZNF91,3.000223258898319,6.637395302795485e-06,0.040293055907681584,0.001191937212670295,0.9990489719257538,,False
ENSG00000167257,RNF214,3.034314167989228,-0.000274650463630829,0.04028085882278814,-0.059307906110204756,0.9527068640362617,,False
ENSG00000167258,CDK12,4.602644825436593,-0.0002676992663643657,0.03976534230445632,-0.04759286922260508,0.9620407151273953,,False
ENSG00000167261,DPEP2,2.6821902799820467,0.002271565400379964,0.040609080924631974,0.5153087079544786,0.6063373148736482,,False
ENSG00000167264,DUS2,2.2388596225346826,-0.00027804910286460653,0.04055181556045009,-0.06939794478356565,0.9446728648023189,,False
ENSG00000167272,POP5,3.6138596225346826,3.842090737728581e-06,0.04008909257095124,0.0013018637846906745,0.998961263279344,,False
ENSG00000167280,ENGASE,8.557450748696754,0.010463466567190827,0.04194381822588095,1.326246442323712,0.18475808057199816,,False
ENSG00000167281,RBFOX3,1.0909835105418642,-0.0005780093075194424,0.04095342990540203,-0.20113562393501294,0.8405925272802398,,False
ENSG00000167286,CD3D,1.5228016923600458,-0.002866396991567792,0.04103660704194135,-0.8523465849422355,0.3940217573863205,,False
ENSG00000167302,TEPSIN,4.47757040580382,0.004504139543630183,0.04051514159505577,0.7968810795840288,0.425520100322063,,False
ENSG00000167306,MYO5B,1.375074419632773,-0.0008667674199036866,0.04086371625571351,-0.2687598043172126,0.7881145270647302,,False
ENSG00000167311,ART5,1.0341653287236823,-0.00028562441771556575,0.04097080319667506,-0.10304256005703084,0.9179291926694191,,False
ENSG00000167325,RRM1,5.386735734527502,-0.0005175806088848769,0.03951849666450867,-0.08908220739509243,0.9290165776122813,,False
ENSG00000167332,OR51E2,0.8523471469055004,-0.0008807692919214411,0.04104383726229146,-0.3418786696988111,0.7324422025938174,,False
ENSG00000167333,TRIM68,2.8865124756291825,6.6341937956497475e-06,0.04033190394340686,0.0011607860349001796,0.9990738269523489,,False
ENSG00000167346,MMP26,0.0,,,,,,False
ENSG00000167355,OR51B5,0.806892601450955,-0.0014350739222612828,0.0410879571364233,-0.5856212277834834,0.5581300799473006,,False
ENSG00000167359,OR51I1,0.011363636363636364,-0.00015154476348883374,0.03391015766702554,-0.021999960423875912,0.9824479871082143,,False
ENSG00000167360,OR51Q1,0.0,,,,,,False
ENSG00000167363,FN3K,2.73878520290191,0.0008107544266916335,0.04041526432476494,0.19213466621858974,0.8476367210351798,,False
ENSG00000167371,PRRT2,2.4206033847200916,0.00028932891541193375,0.04049792484463986,0.06878727424520602,0.9451589477746069,,False
ENSG00000167377,ZNF23,3.159351377805615,0.00047823195673889223,0.040253930684992036,0.11978533172346698,0.9046532018606966,,False
ENSG00000167378,IRGQ,3.659351377805615,0.0011298645222660387,0.04012865867351733,0.22154819808287168,0.8246656121971307,,False
ENSG00000167380,ZNF226,3.159314167989228,-0.002251832761930339,0.04038300858051962,-0.4729691322684156,0.6362352016376496,,False
